# Simulated data
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  4.57479e-01  7.69453e-05  5.06444e-05 
  4.58729e-01  1.56044e-04  5.05631e-05 
  4.59980e-01  1.44020e-04  5.04826e-05 
  4.61231e-01  9.08914e-05  5.04030e-05 
  4.62481e-01  1.30184e-04  5.03243e-05 
  4.63732e-01  1.10141e-04  5.02464e-05 
  4.64982e-01  1.18948e-04  5.01694e-05 
  4.66233e-01  1.23992e-04  5.00932e-05 
  4.67484e-01  9.70960e-05  5.00178e-05 
  4.68734e-01  2.93027e-05  4.99431e-05 
  4.69985e-01  3.71653e-05  4.98691e-05 
  4.71236e-01  4.86690e-06  4.97958e-05 
  4.72486e-01  2.45407e-05  4.97230e-05 
  4.73737e-01  1.08052e-04  4.96509e-05 
  4.74987e-01  4.54892e-05  4.95792e-05 
  4.76238e-01  7.16626e-05  4.95079e-05 
  4.77489e-01  1.22545e-04  4.94371e-05 
  4.78739e-01  1.38364e-04  4.93666e-05 
  4.79990e-01  1.00534e-04  4.92963e-05 
  4.81241e-01  6.08135e-05  4.92263e-05 
  4.82491e-01  1.02201e-04  4.91565e-05 
  4.83742e-01  1.05632e-05  4.90869e-05 
  4.84992e-01  7.47987e-06  4.90174e-05 
  4.86243e-01  6.11214e-05  4.89480e-05 
  4.87494e-01  4.61428e-05  4.88787e-05 
  4.88744e-01  1.94665e-04  4.88094e-05 
  4.89995e-01  7.18235e-05  4.87402e-05 
  4.91246e-01  1.78333e-05  4.86711e-05 
  4.92496e-01  9.70013e-05  4.86020e-05 
  4.93747e-01  1.27323e-05  4.85330e-05 
  4.94997e-01  9.27883e-05  4.84641e-05 
  4.96248e-01  3.00861e-05  4.83952e-05 
  4.97499e-01  5.23025e-05  4.83265e-05 
  4.98749e-01  1.02483e-04  4.82580e-05 
  5.00000e-01  1.94236e-05  4.81896e-05 
