# Simulated data
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  3.79940e-01  1.01006e-04  8.33739e-05 
  3.81190e-01  2.08691e-08  8.32310e-05 
  3.82441e-01  1.02062e-04  8.30913e-05 
  3.83692e-01  6.75091e-05  8.29547e-05 
  3.84942e-01  -1.74331e-05 8.28211e-05 
  3.86193e-01  1.13189e-04  8.26903e-05 
  3.87444e-01  1.23224e-04  8.25623e-05 
  3.88694e-01  -5.08005e-05 8.24370e-05 
  3.89945e-01  -5.69901e-05 8.23142e-05 
  3.91195e-01  -4.86769e-06 8.21937e-05 
  3.92446e-01  -1.67008e-05 8.20755e-05 
  3.93697e-01  -1.37425e-05 8.19593e-05 
  3.94947e-01  -1.48331e-04 8.18450e-05 
  3.96198e-01  4.26622e-05  8.17326e-05 
  3.97449e-01  1.08612e-04  8.16217e-05 
  3.98699e-01  -1.72635e-04 8.15123e-05 
  3.99950e-01  1.69400e-04  8.14042e-05 
  4.01201e-01  8.43065e-05  8.12972e-05 
  4.02451e-01  -3.39152e-05 8.11913e-05 
  4.03702e-01  -5.07600e-06 8.10862e-05 
  4.04952e-01  2.48994e-05  8.09819e-05 
  4.06203e-01  8.96561e-05  8.08782e-05 
  4.07454e-01  6.81821e-05  8.07750e-05 
  4.08704e-01  -6.00781e-05 8.06722e-05 
  4.09955e-01  1.06699e-04  8.05696e-05 
  4.11206e-01  1.02715e-04  8.04673e-05 
  4.12456e-01  1.84804e-04  8.03650e-05 
  4.13707e-01  2.00565e-04  8.02627e-05 
  4.14957e-01  6.04967e-05  8.01603e-05 
  4.16208e-01  1.32419e-04  8.00578e-05 
  4.17459e-01  1.29221e-04  7.99551e-05 
  4.18709e-01  -6.98324e-05 7.98522e-05 
  4.19960e-01  1.10544e-04  7.97489e-05 
  4.21211e-01  2.40136e-04  7.96453e-05 
  4.22461e-01  1.43013e-04  7.95414e-05 
  4.23712e-01  1.76505e-04  7.94371e-05 
  4.24962e-01  1.25236e-04  7.93325e-05 
  4.26213e-01  3.42519e-05  7.92274e-05 
  4.27464e-01  2.30447e-04  7.91219e-05 
  4.28714e-01  1.70051e-04  7.90161e-05 
  4.29965e-01  1.47320e-04  7.89099e-05 
  4.31216e-01  1.41916e-04  7.88033e-05 
  4.32466e-01  5.14009e-05  7.86964e-05 
  4.33717e-01  9.95068e-05  7.85892e-05 
  4.34967e-01  7.71350e-05  7.84818e-05 
  4.36218e-01  1.73678e-04  7.83741e-05 
  4.37469e-01  5.95221e-05  7.82663e-05 
  4.38719e-01  7.69063e-05  7.81583e-05 
  4.39970e-01  1.26041e-04  7.80503e-05 
  4.41221e-01  3.04659e-05  7.79423e-05 
  4.42471e-01  1.06093e-04  7.78343e-05 
  4.43722e-01  1.86851e-04  7.77264e-05 
  4.44972e-01  1.97952e-04  7.76187e-05 
  4.46223e-01  1.96085e-04  7.75113e-05 
  4.47474e-01  4.17860e-05  7.74041e-05 
  4.48724e-01  1.22069e-04  7.72972e-05 
  4.49975e-01  1.83746e-04  7.71908e-05 
  4.51226e-01  6.49287e-05  7.70848e-05 
  4.52476e-01  1.22338e-04  7.69793e-05 
  4.53727e-01  6.45898e-05  7.68744e-05 
  4.54977e-01  1.65948e-04  7.67701e-05 
  4.56228e-01  2.06054e-04  7.66664e-05 
  4.57479e-01  2.21529e-04  7.65634e-05 
  4.58729e-01  1.75508e-04  7.64611e-05 
  4.59980e-01  1.60761e-04  7.63596e-05 
  4.61231e-01  1.04124e-04  7.62588e-05 
  4.62481e-01  1.17145e-04  7.61588e-05 
  4.63732e-01  1.99568e-04  7.60595e-05 
  4.64982e-01  1.35629e-04  7.59610e-05 
  4.66233e-01  1.42764e-04  7.58634e-05 
  4.67484e-01  3.38538e-05  7.57665e-05 
