# Simulated SAXS data with noise
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  3.05444e-01  7.78840e-03  3.80825e-04 
  3.06445e-01  7.34291e-03  3.80084e-04 
  3.07446e-01  8.49526e-03  3.79349e-04 
  3.08447e-01  7.03699e-03  3.78620e-04 
  3.09448e-01  7.44165e-03  3.77896e-04 
  3.10449e-01  7.59492e-03  3.77179e-04 
  3.11450e-01  7.29376e-03  3.76467e-04 
  3.12451e-01  6.58215e-03  3.75760e-04 
  3.13453e-01  7.49139e-03  3.75059e-04 
  3.14454e-01  6.75389e-03  3.74363e-04 
  3.15455e-01  7.22436e-03  3.73672e-04 
  3.16456e-01  7.12792e-03  3.72986e-04 
  3.17457e-01  7.66180e-03  3.72306e-04 
  3.18458e-01  6.95321e-03  3.71630e-04 
  3.19459e-01  6.62585e-03  3.70958e-04 
  3.20460e-01  7.31447e-03  3.70292e-04 
  3.21462e-01  6.49301e-03  3.69630e-04 
  3.22463e-01  6.53933e-03  3.68973e-04 
  3.23464e-01  6.53383e-03  3.68321e-04 
  3.24465e-01  6.54056e-03  3.67673e-04 
  3.25466e-01  7.37683e-03  3.67029e-04 
  3.26467e-01  6.07016e-03  3.66390e-04 
  3.27468e-01  6.33734e-03  3.65755e-04 
  3.28469e-01  6.76339e-03  3.65125e-04 
  3.29471e-01  6.43348e-03  3.64498e-04 
  3.30472e-01  7.08620e-03  3.63876e-04 
  3.31473e-01  6.05627e-03  3.63258e-04 
  3.32474e-01  6.33574e-03  3.62643e-04 
  3.33475e-01  6.11728e-03  3.62033e-04 
  3.34476e-01  6.07746e-03  3.61427e-04 
  3.35477e-01  6.82692e-03  3.60824e-04 
  3.36478e-01  6.71044e-03  3.60225e-04 
  3.37480e-01  6.11334e-03  3.59630e-04 
  3.38481e-01  6.62703e-03  3.59039e-04 
  3.39482e-01  6.42225e-03  3.58452e-04 
  3.40483e-01  5.90382e-03  3.57867e-04 
  3.41484e-01  5.75428e-03  3.57287e-04 
  3.42485e-01  6.55982e-03  3.56709e-04 
  3.43486e-01  6.06048e-03  3.56134e-04 
  3.44487e-01  5.92143e-03  3.55563e-04 
  3.45489e-01  6.55639e-03  3.54994e-04 
  3.46490e-01  6.05021e-03  3.54428e-04 
  3.47491e-01  6.22960e-03  3.53864e-04 
  3.48492e-01  6.19900e-03  3.53303e-04 
  3.49493e-01  5.90124e-03  3.52745e-04 
  3.50494e-01  5.46860e-03  3.52190e-04 
