# Simulated data
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  2.50541e-01  4.38258e-04  3.97745e-05 
  2.51291e-01  4.32824e-04  3.95766e-05 
  2.52040e-01  3.76652e-04  3.93581e-05 
  2.52789e-01  4.11889e-04  3.91200e-05 
  2.53539e-01  4.19583e-04  3.88630e-05 
  2.54288e-01  3.10423e-04  3.85882e-05 
  2.55038e-01  3.38195e-04  3.82967e-05 
  2.55787e-01  3.04298e-04  3.79895e-05 
  2.56536e-01  3.78279e-04  3.76678e-05 
  2.57286e-01  2.54357e-04  3.73327e-05 
  2.58035e-01  3.22248e-04  3.69855e-05 
  2.58784e-01  3.10692e-04  3.66274e-05 
  2.59534e-01  2.70958e-04  3.62599e-05 
  2.60283e-01  2.74784e-04  3.58841e-05 
  2.61033e-01  2.54479e-04  3.55016e-05 
  2.61782e-01  2.38551e-04  3.51136e-05 
  2.62531e-01  2.57484e-04  3.47216e-05 
  2.63281e-01  1.84683e-04  3.43270e-05 
  2.64030e-01  2.03152e-04  3.39314e-05 
  2.64779e-01  2.22949e-04  3.35361e-05 
  2.65529e-01  2.11713e-04  3.31426e-05 
  2.66278e-01  1.14210e-04  3.27523e-05 
  2.67028e-01  1.06551e-04  3.23668e-05 
  2.67777e-01  7.26220e-05  3.19873e-05 
  2.68526e-01  5.24046e-05  3.16153e-05 
  2.69276e-01  1.42410e-04  3.12522e-05 
  2.70025e-01  4.85175e-05  3.08992e-05 
  2.70774e-01  7.63537e-05  3.05576e-05 
  2.71524e-01  8.65735e-05  3.02286e-05 
  2.72273e-01  5.05578e-05  2.99133e-05 
  2.73023e-01  7.39157e-05  2.96126e-05 
  2.73772e-01  2.59563e-05  2.93276e-05 
  2.74521e-01  6.25954e-05  2.90591e-05 
  2.75271e-01  1.15939e-05  2.88078e-05 
  2.76020e-01  -2.61129e-05 2.85742e-05 
  2.76769e-01  -3.43002e-05 2.83589e-05 
  2.77519e-01  -4.01339e-05 2.81623e-05 
  2.78268e-01  2.67338e-05  2.79844e-05 
  2.79018e-01  6.21065e-06  2.78254e-05 
  2.79767e-01  -6.94826e-05 2.76853e-05 
  2.80516e-01  -5.54977e-05 2.75638e-05 
  2.81266e-01  -1.69596e-06 2.74606e-05 
  2.82015e-01  -2.37563e-05 2.73753e-05 
  2.82764e-01  1.89231e-05  2.73072e-05 
  2.83514e-01  2.35375e-05  2.72558e-05 
  2.84263e-01  -9.81690e-06 2.72202e-05 
  2.85013e-01  -7.79605e-06 2.71995e-05 
  2.85762e-01  -1.34236e-05 2.71928e-05 
  2.86511e-01  -2.32885e-05 2.71991e-05 
  2.87261e-01  -5.73127e-06 2.72173e-05 
  2.88010e-01  -3.66613e-05 2.72463e-05 
  2.88759e-01  -1.08497e-05 2.72849e-05 
  2.89509e-01  3.62158e-05  2.73320e-05 
  2.90258e-01  -5.10069e-06 2.73863e-05 
  2.91008e-01  2.28826e-05  2.74467e-05 
  2.91757e-01  -2.59166e-05 2.75120e-05 
  2.92506e-01  9.61452e-06  2.75811e-05 
  2.93256e-01  2.65762e-06  2.76528e-05 
  2.94005e-01  3.67353e-05  2.77260e-05 
  2.94754e-01  4.10827e-05  2.77998e-05 
  2.95504e-01  4.39634e-05  2.78730e-05 
  2.96253e-01  4.06080e-06  2.79447e-05 
  2.97003e-01  5.85778e-05  2.80140e-05 
  2.97752e-01  4.70562e-07  2.80800e-05 
  2.98501e-01  2.71001e-05  2.81420e-05 
  2.99251e-01  2.22191e-05  2.81992e-05 
  3.00000e-01  6.53410e-05  2.82509e-05 
