# Simulated data
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  2.57571e-01  7.86264e-05  7.37566e-04 
  2.58697e-01  3.12208e-04  7.31745e-04 
  2.59822e-01  -5.12466e-05 7.26143e-04 
  2.60947e-01  -1.48630e-03 7.20795e-04 
  2.62073e-01  -1.63600e-03 7.15732e-04 
  2.63198e-01  7.45227e-04  7.10980e-04 
  2.64323e-01  1.95040e-04  7.06561e-04 
  2.65449e-01  -8.94036e-04 7.02491e-04 
  2.66574e-01  -6.20511e-05 6.98781e-04 
  2.67699e-01  2.23073e-05  6.95439e-04 
  2.68825e-01  1.47318e-03  6.92464e-04 
  2.69950e-01  -1.08884e-03 6.89853e-04 
  2.71075e-01  -5.45895e-06 6.87597e-04 
  2.72201e-01  -7.48033e-06 6.85683e-04 
  2.73326e-01  3.87692e-04  6.84095e-04 
  2.74451e-01  6.51692e-04  6.82811e-04 
  2.75576e-01  -3.19351e-04 6.81808e-04 
  2.76702e-01  -2.99854e-04 6.81059e-04 
  2.77827e-01  1.82718e-03  6.80537e-04 
  2.78952e-01  -7.99856e-04 6.80211e-04 
  2.80078e-01  1.19724e-03  6.80051e-04 
  2.81203e-01  8.06869e-04  6.80026e-04 
  2.82328e-01  -5.39705e-04 6.80104e-04 
  2.83454e-01  1.35407e-03  6.80255e-04 
  2.84579e-01  5.12952e-04  6.80449e-04 
  2.85704e-01  -1.19190e-04 6.80657e-04 
  2.86830e-01  8.24729e-04  6.80853e-04 
  2.87955e-01  2.93231e-05  6.81012e-04 
  2.89080e-01  1.73937e-04  6.81111e-04 
  2.90206e-01  -1.18638e-03 6.81129e-04 
  2.91331e-01  1.45156e-03  6.81048e-04 
  2.92456e-01  -1.74600e-05 6.80852e-04 
  2.93581e-01  -1.03625e-05 6.80528e-04 
  2.94707e-01  5.27434e-04  6.80065e-04 
  2.95832e-01  -7.13655e-04 6.79456e-04 
  2.96957e-01  8.36388e-04  6.78694e-04 
  2.98083e-01  -5.62946e-04 6.77776e-04 
  2.99208e-01  -4.94125e-04 6.76702e-04 
  3.00333e-01  3.05150e-04  6.75474e-04 
  3.01459e-01  -2.39477e-05 6.74095e-04 
  3.02584e-01  -7.79064e-04 6.72570e-04 
  3.03709e-01  -2.69371e-04 6.70907e-04 
  3.04835e-01  -1.50789e-04 6.69116e-04 
  3.05960e-01  6.44393e-04  6.67207e-04 
  3.07085e-01  8.93486e-04  6.65191e-04 
  3.08211e-01  8.72946e-04  6.63082e-04 
  3.09336e-01  8.73263e-04  6.60893e-04 
  3.10461e-01  9.83490e-06  6.58639e-04 
  3.11586e-01  -9.13212e-05 6.56335e-04 
  3.12712e-01  4.87466e-04  6.53996e-04 
  3.13837e-01  -2.36548e-04 6.51637e-04 
  3.14962e-01  6.74588e-04  6.49273e-04 
  3.16088e-01  -6.52565e-04 6.46918e-04 
  3.17213e-01  5.97393e-04  6.44587e-04 
  3.18338e-01  5.19503e-04  6.42293e-04 
  3.19464e-01  3.50027e-04  6.40047e-04 
  3.20589e-01  1.22295e-04  6.37863e-04 
  3.21714e-01  -4.22067e-04 6.35748e-04 
  3.22840e-01  -6.48817e-05 6.33713e-04 
  3.23965e-01  5.00637e-04  6.31765e-04 
  3.25090e-01  -5.33889e-05 6.29909e-04 
  3.26216e-01  -7.76793e-04 6.28150e-04 
  3.27341e-01  -6.07045e-04 6.26492e-04 
  3.28466e-01  -7.43788e-04 6.24935e-04 
  3.29591e-01  -4.30951e-04 6.23480e-04 
  3.30717e-01  -2.69123e-04 6.22126e-04 
  3.31842e-01  -6.04026e-04 6.20869e-04 
  3.32967e-01  2.54377e-04  6.19706e-04 
  3.34093e-01  3.62963e-04  6.18632e-04 
  3.35218e-01  -2.59599e-05 6.17641e-04 
  3.36343e-01  -1.60108e-04 6.16725e-04 
  3.37469e-01  -9.44296e-04 6.15877e-04 
  3.38594e-01  1.46906e-04  6.15089e-04 
  3.39719e-01  1.79512e-05  6.14352e-04 
  3.40845e-01  -4.50718e-04 6.13656e-04 
  3.41970e-01  7.06053e-04  6.12993e-04 
  3.43095e-01  5.06408e-04  6.12354e-04 
  3.44221e-01  1.78139e-05  6.11728e-04 
