# Simulated data
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  2.08576e-01  2.62884e-03  1.22969e-04 
  2.09326e-01  2.66902e-03  1.22433e-04 
  2.10075e-01  2.75497e-03  1.21902e-04 
  2.10825e-01  2.52458e-03  1.21376e-04 
  2.11574e-01  2.59307e-03  1.20854e-04 
  2.12323e-01  2.48294e-03  1.20338e-04 
  2.13073e-01  2.39606e-03  1.19826e-04 
  2.13822e-01  2.41683e-03  1.19319e-04 
  2.14571e-01  2.57602e-03  1.18816e-04 
  2.15321e-01  2.60472e-03  1.18318e-04 
  2.16070e-01  2.34515e-03  1.17825e-04 
  2.16820e-01  2.57011e-03  1.17335e-04 
  2.17569e-01  2.42743e-03  1.16850e-04 
  2.18318e-01  2.42364e-03  1.16370e-04 
  2.19068e-01  2.41391e-03  1.15893e-04 
  2.19817e-01  2.34862e-03  1.15421e-04 
  2.20566e-01  2.39599e-03  1.14952e-04 
  2.21316e-01  2.07251e-03  1.14488e-04 
  2.22065e-01  2.12986e-03  1.14027e-04 
  2.22815e-01  2.16953e-03  1.13570e-04 
  2.23564e-01  2.07842e-03  1.13117e-04 
  2.24313e-01  2.17162e-03  1.12668e-04 
  2.25063e-01  2.06070e-03  1.12223e-04 
  2.25812e-01  1.81382e-03  1.11781e-04 
  2.26561e-01  1.85532e-03  1.11342e-04 
  2.27311e-01  2.00543e-03  1.10908e-04 
  2.28060e-01  1.90900e-03  1.10477e-04 
  2.28810e-01  1.95852e-03  1.10049e-04 
  2.29559e-01  1.99559e-03  1.09625e-04 
  2.30308e-01  1.80603e-03  1.09204e-04 
  2.31058e-01  1.71299e-03  1.08787e-04 
  2.31807e-01  1.86139e-03  1.08373e-04 
  2.32556e-01  1.70196e-03  1.07962e-04 
  2.33306e-01  1.79615e-03  1.07555e-04 
  2.34055e-01  1.75026e-03  1.07151e-04 
  2.34805e-01  1.59088e-03  1.06751e-04 
  2.35554e-01  1.72046e-03  1.06353e-04 
  2.36303e-01  1.53857e-03  1.05959e-04 
  2.37053e-01  1.60037e-03  1.05569e-04 
  2.37802e-01  1.63683e-03  1.05181e-04 
  2.38551e-01  1.62454e-03  1.04797e-04 
  2.39301e-01  1.49604e-03  1.04417e-04 
  2.40050e-01  1.81236e-03  1.04039e-04 
  2.40799e-01  1.49150e-03  1.03665e-04 
  2.41549e-01  1.56270e-03  1.03294e-04 
  2.42298e-01  1.49899e-03  1.02927e-04 
  2.43048e-01  1.47365e-03  1.02562e-04 
  2.43797e-01  1.58349e-03  1.02201e-04 
  2.44546e-01  1.33117e-03  1.01844e-04 
  2.45296e-01  1.37160e-03  1.01489e-04 
  2.46045e-01  1.36940e-03  1.01138e-04 
  2.46794e-01  1.41005e-03  1.00791e-04 
  2.47544e-01  1.28288e-03  1.00446e-04 
  2.48293e-01  1.35297e-03  1.00105e-04 
  2.49043e-01  1.27269e-03  9.97675e-05 
  2.49792e-01  1.35948e-03  9.94331e-05 
  2.50541e-01  1.06104e-03  9.91020e-05 
  2.51291e-01  1.31474e-03  9.87742e-05 
  2.52040e-01  1.21523e-03  9.84498e-05 
  2.52789e-01  1.20895e-03  9.81287e-05 
  2.53539e-01  1.11601e-03  9.78109e-05 
  2.54288e-01  1.21847e-03  9.74964e-05 
  2.55038e-01  1.10855e-03  9.71851e-05 
  2.55787e-01  1.00437e-03  9.68772e-05 
  2.56536e-01  1.05376e-03  9.65725e-05 
  2.57286e-01  9.57870e-04  9.62711e-05 
  2.58035e-01  9.96523e-04  9.59728e-05 
  2.58784e-01  9.73309e-04  9.56778e-05 
  2.59534e-01  1.09221e-03  9.53860e-05 
  2.60283e-01  9.02954e-04  9.50974e-05 
  2.61033e-01  1.18668e-03  9.48118e-05 
  2.61782e-01  9.60365e-04  9.45294e-05 
  2.62531e-01  9.55213e-04  9.42501e-05 
  2.63281e-01  9.20600e-04  9.39738e-05 
  2.64030e-01  9.33990e-04  9.37005e-05 
  2.64779e-01  8.58006e-04  9.34301e-05 
  2.65529e-01  7.55298e-04  9.31628e-05 
  2.66278e-01  8.26387e-04  9.28983e-05 
  2.67028e-01  9.21267e-04  9.26366e-05 
  2.67777e-01  9.07681e-04  9.23778e-05 
  2.68526e-01  8.95918e-04  9.21217e-05 
  2.69276e-01  7.17810e-04  9.18683e-05 
  2.70025e-01  8.45470e-04  9.16177e-05 
  2.70774e-01  8.77790e-04  9.13696e-05 
  2.71524e-01  8.17397e-04  9.11242e-05 
  2.72273e-01  7.07410e-04  9.08812e-05 
  2.73023e-01  6.75059e-04  9.06408e-05 
  2.73772e-01  7.89128e-04  9.04028e-05 
  2.74521e-01  8.46047e-04  9.01671e-05 
  2.75271e-01  7.27303e-04  8.99339e-05 
  2.76020e-01  6.94562e-04  8.97028e-05 
  2.76769e-01  5.47508e-04  8.94741e-05 
  2.77519e-01  6.77774e-04  8.92475e-05 
  2.78268e-01  6.17862e-04  8.90231e-05 
  2.79018e-01  5.99651e-04  8.88007e-05 
  2.79767e-01  4.79267e-04  8.85804e-05 
  2.80516e-01  5.22823e-04  8.83622e-05 
  2.81266e-01  7.03426e-04  8.81458e-05 
  2.82015e-01  5.34290e-04  8.79314e-05 
  2.82764e-01  5.41865e-04  8.77189e-05 
  2.83514e-01  5.88800e-04  8.75082e-05 
  2.84263e-01  5.05356e-04  8.72993e-05 
  2.85013e-01  5.22378e-04  8.70921e-05 
  2.85762e-01  5.48797e-04  8.68867e-05 
  2.86511e-01  3.13980e-04  8.66830e-05 
  2.87261e-01  5.08724e-04  8.64809e-05 
  2.88010e-01  3.81409e-04  8.62804e-05 
  2.88759e-01  5.76023e-04  8.60816e-05 
  2.89509e-01  5.30525e-04  8.58843e-05 
  2.90258e-01  4.51169e-04  8.56885e-05 
  2.91008e-01  6.01379e-04  8.54943e-05 
  2.91757e-01  4.22370e-04  8.53016e-05 
  2.92506e-01  4.98199e-04  8.51104e-05 
  2.93256e-01  4.52125e-04  8.49206e-05 
  2.94005e-01  3.48119e-04  8.47323e-05 
  2.94754e-01  5.61809e-04  8.45454e-05 
  2.95504e-01  5.32595e-04  8.43600e-05 
  2.96253e-01  3.63522e-04  8.41759e-05 
  2.97003e-01  5.14992e-04  8.39933e-05 
  2.97752e-01  4.15754e-04  8.38121e-05 
  2.98501e-01  5.07718e-04  8.36323e-05 
  2.99251e-01  3.96724e-04  8.34539e-05 
  3.00000e-01  4.85028e-04  8.32768e-05 
