# Simulated data
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  3.86193e-01  -2.51712e-05 1.61018e-04 
  3.87444e-01  2.16883e-04  1.60750e-04 
  3.88694e-01  -3.99369e-05 1.60483e-04 
  3.89945e-01  -3.53234e-05 1.60217e-04 
  3.91195e-01  -2.11832e-04 1.59952e-04 
  3.92446e-01  -5.34293e-05 1.59689e-04 
  3.93697e-01  2.19251e-04  1.59427e-04 
  3.94947e-01  -1.94606e-04 1.59167e-04 
  3.96198e-01  2.15677e-05  1.58908e-04 
  3.97449e-01  9.20325e-05  1.58650e-04 
  3.98699e-01  -2.57793e-04 1.58394e-04 
  3.99950e-01  2.79384e-04  1.58140e-04 
  4.01201e-01  4.64071e-05  1.57888e-04 
  4.02451e-01  3.46738e-05  1.57637e-04 
  4.03702e-01  2.42364e-05  1.57388e-04 
  4.04952e-01  5.53076e-06  1.57140e-04 
  4.06203e-01  -8.67740e-05 1.56895e-04 
  4.07454e-01  6.18016e-06  1.56651e-04 
  4.08704e-01  -2.56495e-04 1.56409e-04 
  4.09955e-01  -1.20821e-04 1.56168e-04 
  4.11206e-01  -4.96136e-05 1.55929e-04 
  4.12456e-01  -1.98878e-04 1.55692e-04 
  4.13707e-01  7.21933e-06  1.55456e-04 
  4.14957e-01  1.79727e-04  1.55222e-04 
  4.16208e-01  -6.76488e-05 1.54989e-04 
  4.17459e-01  1.48986e-04  1.54757e-04 
  4.18709e-01  -1.13310e-04 1.54527e-04 
  4.19960e-01  1.19255e-04  1.54298e-04 
  4.21211e-01  4.86155e-06  1.54071e-04 
  4.22461e-01  1.36846e-04  1.53844e-04 
  4.23712e-01  -1.17765e-06 1.53619e-04 
  4.24962e-01  2.38966e-05  1.53395e-04 
  4.26213e-01  -6.91811e-05 1.53171e-04 
  4.27464e-01  -1.11825e-04 1.52949e-04 
  4.28714e-01  -2.19475e-04 1.52728e-04 
  4.29965e-01  -2.57590e-05 1.52507e-04 
  4.31216e-01  1.55419e-04  1.52287e-04 
  4.32466e-01  -1.19031e-04 1.52068e-04 
  4.33717e-01  -4.21477e-07 1.51850e-04 
  4.34967e-01  -4.70587e-05 1.51633e-04 
  4.36218e-01  1.43647e-05  1.51416e-04 
  4.37469e-01  7.09099e-05  1.51200e-04 
  4.38719e-01  2.11566e-04  1.50985e-04 
  4.39970e-01  2.31351e-04  1.50770e-04 
  4.41221e-01  -5.23527e-05 1.50556e-04 
  4.42471e-01  -2.43273e-04 1.50343e-04 
  4.43722e-01  -1.87716e-04 1.50131e-04 
  4.44972e-01  1.28336e-04  1.49919e-04 
  4.46223e-01  3.65137e-05  1.49708e-04 
  4.47474e-01  -3.77567e-05 1.49498e-04 
  4.48724e-01  -1.34045e-04 1.49289e-04 
  4.49975e-01  1.62017e-04  1.49080e-04 
  4.51226e-01  -1.23466e-04 1.48873e-04 
  4.52476e-01  3.50890e-05  1.48666e-04 
  4.53727e-01  -2.32724e-04 1.48460e-04 
  4.54977e-01  2.65658e-04  1.48256e-04 
  4.56228e-01  2.61138e-04  1.48052e-04 
  4.57479e-01  -2.14576e-04 1.47849e-04 
  4.58729e-01  -6.43055e-05 1.47647e-04 
  4.59980e-01  -2.84102e-05 1.47446e-04 
  4.61231e-01  1.24767e-04  1.47246e-04 
  4.62481e-01  1.60708e-04  1.47048e-04 
  4.63732e-01  4.16610e-05  1.46850e-04 
  4.64982e-01  1.45109e-04  1.46653e-04 
  4.66233e-01  -1.64490e-05 1.46457e-04 
  4.67484e-01  -1.08605e-05 1.46263e-04 
  4.68734e-01  6.54681e-05  1.46069e-04 
  4.69985e-01  1.21261e-05  1.45876e-04 
  4.71236e-01  1.54472e-04  1.45684e-04 
  4.72486e-01  -1.81294e-04 1.45494e-04 
  4.73737e-01  1.85959e-04  1.45304e-04 
  4.74987e-01  1.82163e-05  1.45115e-04 
  4.76238e-01  -1.93153e-04 1.44926e-04 
  4.77489e-01  5.16668e-05  1.44739e-04 
  4.78739e-01  8.63019e-06  1.44553e-04 
  4.79990e-01  1.40051e-05  1.44367e-04 
  4.81241e-01  -2.74378e-04 1.44182e-04 
  4.82491e-01  1.27464e-04  1.43998e-04 
  4.83742e-01  -1.16412e-04 1.43814e-04 
  4.84992e-01  2.49036e-05  1.43631e-04 
  4.86243e-01  -3.67672e-04 1.43448e-04 
  4.87494e-01  -5.67754e-05 1.43267e-04 
  4.88744e-01  -2.17779e-05 1.43085e-04 
  4.89995e-01  -2.03187e-04 1.42904e-04 
  4.91246e-01  -6.57137e-05 1.42724e-04 
  4.92496e-01  2.00077e-04  1.42544e-04 
  4.93747e-01  -9.94803e-05 1.42365e-04 
  4.94997e-01  2.52544e-04  1.42186e-04 
  4.96248e-01  9.56583e-05  1.42007e-04 
  4.97499e-01  1.18318e-04  1.41829e-04 
  4.98749e-01  -1.72340e-04 1.41652e-04 
  5.00000e-01  3.96262e-05  1.41475e-04 
