Sample description: chromixs
Sample: chromixs  c= 0 mg/ml  Code: chromixs
  4.694780e+00   3.652947e+01   8.128342e+00
  4.697540e+00   3.738052e+01   8.124195e+00
  4.700310e+00   4.144099e+01   8.160026e+00
  4.703070e+00   3.418511e+01   8.111891e+00
  4.705830e+00   3.339553e+01   8.134740e+00
  4.708600e+00   2.735103e+01   8.137875e+00
  4.711360e+00   2.881857e+01   8.180941e+00
  4.714130e+00   2.882512e+01   8.125842e+00
  4.716890e+00   3.583007e+01   8.097598e+00
  4.719660e+00   2.943941e+01   8.160799e+00
  4.722420e+00   3.563672e+01   8.149585e+00
  4.725180e+00   3.671207e+01   8.155423e+00
  4.727950e+00   3.994343e+01   8.158806e+00
  4.730710e+00   4.145663e+01   8.116118e+00
  4.733480e+00   3.376837e+01   8.164076e+00
  4.736240e+00   4.664355e+01   8.134513e+00
  4.739010e+00   4.011019e+01   8.175607e+00
  4.741770e+00   4.116120e+01   8.150644e+00
  4.744530e+00   4.391192e+01   8.188438e+00
  4.747300e+00   3.246584e+01   8.209836e+00
  4.750060e+00   5.219189e+01   8.132611e+00
  4.752830e+00   3.393051e+01   8.182680e+00
  4.755590e+00   5.253576e+01   8.171592e+00
  4.758350e+00   3.851819e+01   8.191571e+00
  4.761120e+00   5.067150e+01   8.216405e+00
  4.763880e+00   3.663443e+01   8.114140e+00
  4.766650e+00   3.885780e+01   8.193838e+00
  4.769410e+00   3.602369e+01   8.184480e+00
  4.772180e+00   3.239425e+01   8.186346e+00
  4.774940e+00   2.431373e+01   8.183022e+00
  4.777700e+00   2.182665e+01   8.173689e+00
  4.780470e+00   4.306783e+01   8.231875e+00
  4.783230e+00   3.871121e+01   8.154701e+00
  4.786000e+00   5.232051e+01   8.166694e+00
  4.788760e+00   2.816940e+01   8.180940e+00
  4.791530e+00   3.643785e+01   8.189586e+00
  4.794290e+00   4.054934e+01   8.258020e+00
  4.797050e+00   4.122499e+01   8.134363e+00
  4.799820e+00   2.555813e+01   8.207387e+00
  4.802580e+00   4.093639e+01   8.177739e+00
  4.805350e+00   5.492070e+01   8.209963e+00
  4.808110e+00   5.596470e+01   8.222768e+00
  4.810880e+00   3.915137e+01   8.141645e+00
  4.813640e+00   3.563991e+01   8.212280e+00
  4.816400e+00   2.687641e+01   8.174437e+00
  4.819170e+00   3.596694e+01   8.189120e+00
  4.821930e+00   3.306094e+01   8.174639e+00
  4.824700e+00   3.328631e+01   8.168192e+00
  4.827460e+00   3.775700e+01   8.206273e+00
  4.830220e+00   4.986214e+01   8.173523e+00
  4.832990e+00   3.007455e+01   8.166433e+00
  4.835750e+00   3.284835e+01   8.157463e+00
  4.838520e+00   3.377360e+01   8.162802e+00
  4.841280e+00   3.708876e+01   8.213405e+00
  4.844050e+00   4.018917e+01   8.154744e+00
  4.846810e+00   3.049952e+01   8.177226e+00
  4.849570e+00   4.241902e+01   8.145227e+00
  4.852340e+00   4.243658e+01   8.143570e+00
  4.855100e+00   3.052198e+01   8.161500e+00
  4.857870e+00   4.047676e+01   8.182652e+00
  4.860630e+00   4.967667e+01   8.186456e+00
  4.863400e+00   4.115920e+01   8.135350e+00
  4.866160e+00   4.847158e+01   8.174627e+00
  4.868920e+00   2.631270e+01   8.160729e+00
  4.871690e+00   4.429903e+01   8.172073e+00
  4.874450e+00   3.762542e+01   8.187166e+00
  4.877220e+00   4.918856e+01   8.158470e+00
  4.879980e+00   2.253613e+01   8.181166e+00
  4.882750e+00   2.836716e+01   8.171634e+00
  4.885510e+00   5.661166e+01   8.180123e+00
  4.888270e+00   3.346456e+01   8.189820e+00
  4.891040e+00   4.644078e+01   8.137327e+00
  4.893800e+00   3.670646e+01   8.173017e+00
  4.896570e+00   4.778012e+01   8.148898e+00
  4.899330e+00   2.346423e+01   8.163103e+00
  4.902090e+00   4.383717e+01   8.135377e+00
  4.904860e+00   4.414593e+01   8.129337e+00
  4.907620e+00   5.165799e+01   8.353729e+00
  4.910390e+00   4.901229e+01   8.395731e+00
  4.913150e+00   4.917288e+01   8.508035e+00
  4.915920e+00   4.929891e+01   8.512308e+00
  4.918680e+00   5.408932e+01   8.591968e+00
  4.921440e+00   3.057280e+01   8.653459e+00
  4.924210e+00   2.938345e+01   8.632374e+00
  4.926970e+00   5.592079e+01   8.698119e+00
  4.929740e+00   4.756135e+01   8.719463e+00
  4.932500e+00   3.405257e+01   8.808134e+00
  4.935270e+00   3.566706e+01   8.795667e+00
  4.938030e+00   5.785427e+01   8.814426e+00
  4.940790e+00   4.037107e+01   8.886594e+00
  4.943560e+00   5.116738e+01   8.893868e+00
  4.946320e+00   3.929550e+01   9.019586e+00
  4.949090e+00   4.064976e+01   8.969880e+00
  4.951850e+00   4.577298e+01   9.036247e+00
  4.954620e+00   3.176356e+01   9.088905e+00
  4.957380e+00   4.625856e+01   9.095865e+00
  4.960140e+00   2.843637e+01   9.150029e+00
  4.962910e+00   4.962966e+01   9.116310e+00
  4.965670e+00   3.821492e+01   9.227715e+00
  4.968440e+00   4.638867e+01   9.025130e+00
  4.971200e+00   3.327984e+01   8.904526e+00
  4.973960e+00   3.047141e+01   8.854397e+00
  4.976730e+00   5.040909e+01   8.795124e+00
  4.979490e+00   5.171153e+01   8.837231e+00
  4.982260e+00   3.117451e+01   8.741352e+00
  4.985020e+00   3.970926e+01   8.714184e+00
  4.987790e+00   4.527106e+01   8.774436e+00
  4.990550e+00   5.834445e+01   8.666799e+00
  4.993310e+00   5.110632e+01   8.725242e+00
  4.996080e+00   4.026563e+01   8.636977e+00
  4.998840e+00   4.722862e+01   8.649322e+00
  5.001610e+00   4.176800e+01   8.693543e+00
  5.004370e+00   4.391827e+01   8.589409e+00
  5.007140e+00   3.947047e+01   8.634545e+00
  5.009900e+00   3.931008e+01   8.569788e+00
  5.012660e+00   2.994008e+01   8.596127e+00
  5.015430e+00   4.153689e+01   8.614904e+00
  5.018190e+00   3.966851e+01   8.564202e+00
  5.020960e+00   5.486742e+01   8.614212e+00
  5.023720e+00   3.712617e+01   8.529075e+00
  5.026490e+00   4.641069e+01   8.585192e+00
  5.029250e+00   5.307452e+01   8.558660e+00
  5.032010e+00   5.317770e+01   8.525745e+00
  5.034780e+00   4.605646e+01   8.598484e+00
  5.037540e+00   4.117438e+01   8.521177e+00
  5.040310e+00   5.489770e+01   8.571981e+00
  5.043070e+00   5.335489e+01   8.504385e+00
  5.045830e+00   4.624341e+01   8.555421e+00
  5.048600e+00   3.559628e+01   8.560978e+00
  5.051360e+00   4.639933e+01   8.527591e+00
  5.054130e+00   3.163096e+01   8.556972e+00
  5.056890e+00   4.217098e+01   8.496614e+00
  5.059660e+00   5.267082e+01   8.551000e+00
  5.062420e+00   4.602347e+01   8.534036e+00
  5.065180e+00   5.116867e+01   8.545553e+00
  5.067950e+00   4.059922e+01   8.558322e+00
  5.070710e+00   3.833668e+01   8.483422e+00
  5.073480e+00   4.846844e+01   8.552621e+00
  5.076240e+00   4.685603e+01   8.516060e+00
  5.079010e+00   5.483114e+01   8.547049e+00
  5.081770e+00   4.887195e+01   8.537651e+00
  5.084530e+00   4.322209e+01   8.517420e+00
  5.087300e+00   4.890619e+01   8.541098e+00
  5.090060e+00   3.367207e+01   8.474719e+00
  5.092830e+00   5.200561e+01   8.524203e+00
  5.095590e+00   5.486533e+01   8.505757e+00
  5.098360e+00   4.665842e+01   8.547729e+00
  5.101120e+00   4.471430e+01   8.531763e+00
  5.103880e+00   2.995773e+01   8.470141e+00
  5.106650e+00   4.549177e+01   8.527389e+00
  5.109410e+00   3.903753e+01   8.503909e+00
  5.112180e+00   4.023178e+01   8.534823e+00
  5.114940e+00   5.044111e+01   8.489979e+00
  5.117700e+00   4.067818e+01   8.495176e+00
  5.120470e+00   5.432315e+01   8.547603e+00
  5.123230e+00   3.294018e+01   8.482351e+00
  5.126000e+00   4.167926e+01   8.477982e+00
  5.128760e+00   3.513614e+01   8.490802e+00
  5.131530e+00   4.655701e+01   8.526702e+00
  5.134290e+00   4.463563e+01   8.539875e+00
  5.137050e+00   3.726425e+01   8.473141e+00
  5.139820e+00   5.065491e+01   8.507693e+00
  5.142580e+00   4.260903e+01   8.476236e+00
  5.145350e+00   3.937199e+01   8.522118e+00
  5.148110e+00   5.258929e+01   8.513412e+00
  5.150880e+00   4.002333e+01   8.462827e+00
  5.153640e+00   5.325848e+01   8.535157e+00
  5.156400e+00   2.741680e+01   8.500932e+00
  5.159170e+00   4.876161e+01   8.496869e+00
  5.161930e+00   5.150366e+01   8.496241e+00
  5.164700e+00   3.752753e+01   8.478260e+00
  5.167460e+00   5.310717e+01   8.509785e+00
  5.170230e+00   3.384452e+01   8.508345e+00
  5.172990e+00   4.144750e+01   8.469950e+00
  5.175750e+00   4.290908e+01   8.520791e+00
  5.178520e+00   4.090954e+01   8.482039e+00
  5.181280e+00   3.644381e+01   8.516966e+00
  5.184050e+00   4.319910e+01   8.481904e+00
  5.186810e+00   5.159316e+01   8.513872e+00
  5.189580e+00   4.090266e+01   8.499983e+00
  5.192340e+00   5.194016e+01   8.501888e+00
  5.195100e+00   4.533908e+01   8.506023e+00
  5.197870e+00   4.934890e+01   8.468362e+00
  5.200630e+00   4.285830e+01   8.498316e+00
  5.203400e+00   4.882431e+01   8.531624e+00
  5.206160e+00   5.267373e+01   8.499314e+00
  5.208920e+00   3.138159e+01   8.475042e+00
  5.211690e+00   4.994870e+01   8.492391e+00
  5.214450e+00   2.995387e+01   8.507998e+00
  5.217220e+00   4.280722e+01   8.490823e+00
  5.219980e+00   4.916772e+01   8.479453e+00
  5.222750e+00   4.534374e+01   8.502045e+00
  5.225510e+00   3.989908e+01   8.476747e+00
  5.228270e+00   5.127436e+01   8.476260e+00
  5.231040e+00   3.663904e+01   8.437691e+00
  5.233800e+00   4.135154e+01   8.473131e+00
  5.236570e+00   5.690467e+01   8.441431e+00
  5.239330e+00   4.704406e+01   8.487767e+00
  5.242100e+00   3.988402e+01   8.419115e+00
  5.244860e+00   4.022309e+01   8.410390e+00
  5.247620e+00   3.594868e+01   8.445245e+00
  5.250390e+00   3.438144e+01   8.445215e+00
  5.253150e+00   6.106395e+01   8.438554e+00
  5.255920e+00   3.792568e+01   8.396856e+00
  5.258680e+00   4.204516e+01   8.437213e+00
  5.261450e+00   4.308667e+01   8.424241e+00
  5.264210e+00   4.660393e+01   8.404061e+00
  5.266970e+00   3.769997e+01   8.437784e+00
  5.269740e+00   3.773422e+01   8.422486e+00
  5.272500e+00   4.452978e+01   8.455315e+00
  5.275270e+00   3.946887e+01   8.431260e+00
  5.278030e+00   3.431231e+01   8.411427e+00
  5.280790e+00   5.737287e+01   8.433881e+00
  5.283560e+00   4.814377e+01   8.451085e+00
  5.286320e+00   4.585377e+01   8.442741e+00
  5.289090e+00   4.314276e+01   8.451491e+00
  5.291850e+00   3.954925e+01   8.424319e+00
  5.294620e+00   6.150980e+01   8.484698e+00
  5.297380e+00   4.172456e+01   8.450584e+00
  5.300140e+00   6.809098e+01   8.462668e+00
  5.302910e+00   4.946698e+01   8.433105e+00
  5.305670e+00   6.231485e+01   8.466335e+00
  5.308440e+00   4.792695e+01   8.494505e+00
  5.311200e+00   3.697934e+01   8.455745e+00
  5.313970e+00   3.328809e+01   8.423865e+00
  5.316730e+00   4.319793e+01   8.492726e+00
  5.319490e+00   5.404793e+01   8.468824e+00
  5.322260e+00   3.989452e+01   8.471196e+00
  5.325020e+00   4.879017e+01   8.444902e+00
  5.327790e+00   3.913254e+01   8.463499e+00
  5.330550e+00   5.044336e+01   8.465470e+00
  5.333320e+00   6.070618e+01   8.492058e+00
  5.336080e+00   3.812410e+01   8.446163e+00
  5.338840e+00   5.755504e+01   8.463977e+00
  5.341610e+00   4.547686e+01   8.502092e+00
  5.344370e+00   4.193330e+01   8.469824e+00
  5.347140e+00   3.145569e+01   8.447554e+00
  5.349900e+00   6.594277e+01   8.460139e+00
  5.352660e+00   5.373338e+01   8.486061e+00
  5.355430e+00   2.312586e+01   8.509700e+00
  5.358190e+00   6.413376e+01   8.472971e+00
  5.360960e+00   4.726943e+01   8.449440e+00
  5.363720e+00   3.338485e+01   8.434491e+00
  5.366490e+00   2.790876e+01   8.466469e+00
  5.369250e+00   3.138340e+01   8.448734e+00
  5.372010e+00   4.016366e+01   8.442417e+00
  5.374780e+00   4.944729e+01   8.455823e+00
  5.377540e+00   4.934088e+01   8.456297e+00
  5.380310e+00   4.575601e+01   8.458660e+00
  5.383070e+00   4.041934e+01   8.436527e+00
  5.385840e+00   3.918648e+01   8.441988e+00
  5.388600e+00   5.132293e+01   8.451333e+00
  5.391360e+00   3.388933e+01   8.453344e+00
  5.394130e+00   3.639269e+01   8.402408e+00
  5.396890e+00   2.865019e+01   8.405848e+00
  5.399660e+00   4.539007e+01   8.448339e+00
  5.402420e+00   5.695395e+01   8.433825e+00
  5.405190e+00   5.010221e+01   8.429037e+00
  5.407950e+00   4.892713e+01   8.404783e+00
  5.410710e+00   4.716910e+01   8.437459e+00
  5.413480e+00   6.184139e+01   8.434591e+00
  5.416240e+00   3.389760e+01   8.382643e+00
  5.419010e+00   3.206413e+01   8.390865e+00
  5.421770e+00   4.233677e+01   8.429724e+00
  5.424530e+00   4.335197e+01   8.408227e+00
  5.427300e+00   4.650967e+01   8.413278e+00
  5.430060e+00   3.859448e+01   8.394892e+00
  5.432830e+00   5.535481e+01   8.400567e+00
  5.435590e+00   3.652095e+01   8.406559e+00
  5.438360e+00   3.930382e+01   8.421386e+00
  5.441120e+00   4.291262e+01   8.415858e+00
  5.443880e+00   4.620628e+01   8.397787e+00
  5.446650e+00   5.697707e+01   8.432825e+00
  5.449410e+00   4.706813e+01   8.431720e+00
  5.452180e+00   5.205810e+01   8.391617e+00
  5.454940e+00   5.320992e+01   8.415897e+00
  5.457710e+00   4.566907e+01   8.420972e+00
  5.460470e+00   4.321529e+01   8.454382e+00
  5.463230e+00   4.069694e+01   8.411994e+00
  5.466000e+00   4.211135e+01   8.389737e+00
  5.468760e+00   3.761879e+01   8.450977e+00
  5.471530e+00   4.303107e+01   8.444374e+00
  5.474290e+00   3.706796e+01   8.451855e+00
  5.477060e+00   4.775609e+01   8.436810e+00
  5.479820e+00   4.621895e+01   8.439063e+00
  5.482580e+00   4.330986e+01   8.450066e+00
  5.485350e+00   3.861397e+01   8.451207e+00
  5.488110e+00   4.822339e+01   8.457208e+00
  5.490880e+00   4.144131e+01   8.462345e+00
  5.493640e+00   4.222175e+01   8.652698e+00
  5.496400e+00   5.093471e+01   8.779206e+00
  5.499170e+00   3.509091e+01   8.839492e+00
  5.501930e+00   5.442754e+01   8.890562e+00
  5.504700e+00   3.924520e+01   8.967230e+00
  5.507460e+00   3.878888e+01   9.029880e+00
  5.510230e+00   5.281294e+01   9.085406e+00
  5.512990e+00   6.128282e+01   9.126060e+00
  5.515750e+00   5.981689e+01   9.155752e+00
  5.518520e+00   2.256779e+01   9.187209e+00
  5.521280e+00   3.651375e+01   9.244779e+00
  5.524050e+00   5.004088e+01   9.313974e+00
  5.526810e+00   3.447087e+01   9.346024e+00
  5.529580e+00   3.158626e+01   9.385037e+00
  5.532340e+00   3.794251e+01   9.417887e+00
  5.535100e+00   5.319413e+01   9.444063e+00
  5.537870e+00   5.072708e+01   9.508754e+00
  5.540630e+00   3.574203e+01   9.549546e+00
  5.543400e+00   4.686832e+01   9.595758e+00
  5.546160e+00   2.254603e+01   9.644488e+00
  5.548930e+00   4.122310e+01   9.603088e+00
  5.551690e+00   5.155648e+01   9.718109e+00
  5.554450e+00   5.368198e+01   9.480192e+00
  5.557220e+00   5.602870e+01   9.345843e+00
  5.559980e+00   3.469247e+01   9.293034e+00
  5.562750e+00   5.127413e+01   9.262591e+00
  5.565510e+00   4.132338e+01   9.200182e+00
  5.568270e+00   4.026884e+01   9.167734e+00
  5.571040e+00   2.546729e+01   9.089717e+00
  5.573800e+00   3.937672e+01   9.126271e+00
  5.576570e+00   5.650514e+01   9.130175e+00
  5.579330e+00   4.208516e+01   9.110319e+00
  5.582100e+00   5.611818e+01   9.035997e+00
  5.584860e+00   5.656848e+01   9.033973e+00
  5.587620e+00   4.863727e+01   9.049769e+00
  5.590390e+00   4.639077e+01   9.052498e+00
  5.593150e+00   3.665299e+01   8.970802e+00
  5.595920e+00   5.194031e+01   8.995484e+00
  5.598680e+00   4.643782e+01   8.981703e+00
  5.601450e+00   3.177850e+01   9.002608e+00
  5.604210e+00   4.288517e+01   8.964471e+00
  5.606970e+00   3.804677e+01   8.932076e+00
  5.609740e+00   2.970170e+01   8.980683e+00
  5.612500e+00   3.170392e+01   8.949490e+00
  5.615270e+00   3.536245e+01   8.938763e+00
  5.618030e+00   5.398023e+01   8.907495e+00
  5.620800e+00   5.709381e+01   8.929253e+00
  5.623560e+00   3.464366e+01   8.947530e+00
  5.626320e+00   4.581897e+01   8.929711e+00
  5.629090e+00   3.861922e+01   8.942983e+00
  5.631850e+00   5.230128e+01   8.917666e+00
  5.634620e+00   4.442390e+01   8.936044e+00
  5.637380e+00   5.193941e+01   8.941469e+00
  5.640140e+00   4.768876e+01   8.895624e+00
  5.642910e+00   6.564158e+01   8.926952e+00
  5.645670e+00   3.444211e+01   8.927077e+00
  5.648440e+00   3.875744e+01   8.944619e+00
  5.651200e+00   4.175220e+01   8.886510e+00
  5.653970e+00   4.589220e+01   8.866568e+00
  5.656730e+00   4.623053e+01   8.893459e+00
  5.659490e+00   4.561883e+01   8.906585e+00
  5.662260e+00   4.062892e+01   8.871472e+00
  5.665020e+00   3.019683e+01   8.850360e+00
  5.667790e+00   5.479835e+01   8.853962e+00
  5.670550e+00   4.822452e+01   8.864405e+00
  5.673320e+00   3.409609e+01   8.855385e+00
  5.676080e+00   5.326865e+01   8.822797e+00
  5.678840e+00   5.683248e+01   8.831069e+00
  5.681610e+00   3.108319e+01   8.845924e+00
  5.684370e+00   3.898698e+01   8.850725e+00
  5.687140e+00   4.668433e+01   8.794777e+00
  5.689900e+00   3.320189e+01   8.794119e+00
  5.692670e+00   3.781278e+01   8.823682e+00
  5.695430e+00   3.925752e+01   8.813479e+00
  5.698190e+00   3.961002e+01   8.832547e+00
  5.700960e+00   3.735301e+01   8.776802e+00
  5.703720e+00   4.559259e+01   8.789735e+00
  5.706490e+00   5.440117e+01   8.833928e+00
  5.709250e+00   3.649490e+01   8.786586e+00
  5.712010e+00   3.851855e+01   8.801003e+00
  5.714780e+00   4.035289e+01   8.802812e+00
  5.717540e+00   6.472879e+01   8.820982e+00
  5.720310e+00   3.799447e+01   8.798226e+00
  5.723070e+00   2.430780e+01   8.776073e+00
  5.725840e+00   5.037672e+01   8.785019e+00
  5.728600e+00   4.028127e+01   8.811004e+00
  5.731360e+00   4.480971e+01   8.796763e+00
  5.734130e+00   3.822271e+01   8.777258e+00
  5.736890e+00   3.431193e+01   8.802121e+00
  5.739660e+00   4.371984e+01   8.796129e+00
  5.742420e+00   4.338293e+01   8.812926e+00
  5.745190e+00   3.219352e+01   8.775168e+00
  5.747950e+00   3.344226e+01   8.783968e+00
  5.750710e+00   3.377428e+01   8.793483e+00
  5.753480e+00   4.842802e+01   8.803678e+00
  5.756240e+00   5.122805e+01   8.787596e+00
  5.759010e+00   4.507214e+01   8.766150e+00
  5.761770e+00   5.940812e+01   8.795909e+00
  5.764540e+00   5.052866e+01   8.828621e+00
  5.767300e+00   4.569598e+01   8.812724e+00
  5.770060e+00   4.446372e+01   8.756955e+00
  5.772830e+00   4.072987e+01   8.788830e+00
  5.775590e+00   4.505187e+01   8.782680e+00
  5.778360e+00   3.428292e+01   8.822991e+00
  5.781120e+00   3.809678e+01   8.777589e+00
  5.783880e+00   4.406219e+01   8.751784e+00
  5.786650e+00   2.713572e+01   8.798972e+00
  5.789410e+00   4.148986e+01   8.769714e+00
  5.792180e+00   3.909091e+01   8.732022e+00
  5.794940e+00   3.586490e+01   8.757948e+00
  5.797710e+00   4.250047e+01   8.752787e+00
  5.800470e+00   4.962686e+01   8.799819e+00
  5.803230e+00   4.662788e+01   8.752637e+00
  5.806000e+00   5.772949e+01   8.769854e+00
  5.808760e+00   3.413323e+01   8.775304e+00
  5.811530e+00   4.016626e+01   8.772235e+00
  5.814290e+00   3.327479e+01   8.769754e+00
  5.817060e+00   3.397005e+01   8.736933e+00
  5.819820e+00   4.603712e+01   8.770136e+00
  5.822580e+00   3.741469e+01   8.791563e+00
  5.825350e+00   3.061454e+01   8.751707e+00
  5.828110e+00   6.099002e+01   8.761928e+00
  5.830880e+00   3.880279e+01   8.772083e+00
  5.833640e+00   2.406891e+01   8.766228e+00
  5.836410e+00   5.289709e+01   8.808320e+00
  5.839170e+00   4.793214e+01   8.744143e+00
  5.841930e+00   4.133510e+01   8.764472e+00
  5.844700e+00   3.349687e+01   8.788969e+00
  5.847460e+00   3.428255e+01   8.799724e+00
  5.850230e+00   4.305225e+01   8.785315e+00
  5.852990e+00   3.568008e+01   8.745063e+00
  5.855760e+00   4.074869e+01   8.792604e+00
  5.858520e+00   3.667402e+01   8.777810e+00
  5.861280e+00   4.105807e+01   8.746192e+00
  5.864050e+00   4.018835e+01   8.751455e+00
  5.866810e+00   5.177163e+01   8.739928e+00
  5.869580e+00   3.715331e+01   8.780163e+00
  5.872340e+00   2.951637e+01   8.722039e+00
  5.875100e+00   2.361731e+01   8.724949e+00
  5.877870e+00   4.495000e+01   8.746038e+00
  5.880630e+00   2.388901e+01   8.748189e+00
  5.883400e+00   3.270565e+01   8.774656e+00
  5.886160e+00   4.568406e+01   8.691423e+00
  5.888930e+00   2.726589e+01   8.725133e+00
  5.891690e+00   3.424193e+01   8.734927e+00
  5.894450e+00   3.322439e+01   8.744904e+00
  5.897220e+00   3.108737e+01   8.722564e+00
  5.899980e+00   5.078543e+01   8.721341e+00
  5.902750e+00   3.103119e+01   8.730584e+00
  5.905510e+00   3.696363e+01   8.753331e+00
  5.908280e+00   4.814274e+01   8.714660e+00
  5.911040e+00   3.660137e+01   8.703891e+00
  5.913800e+00   3.484974e+01   8.740448e+00
  5.916570e+00   3.768251e+01   8.763367e+00
  5.919330e+00   4.708891e+01   8.751678e+00
  5.922100e+00   2.871434e+01   8.713869e+00
  5.924860e+00   4.000669e+01   8.730839e+00
  5.927630e+00   5.288682e+01   8.741629e+00
  5.930390e+00   4.330420e+01   8.743455e+00
  5.933150e+00   5.993765e+01   8.728946e+00
  5.935920e+00   4.592050e+01   8.737750e+00
  5.938680e+00   5.327712e+01   8.766105e+00
  5.941450e+00   5.940092e+01   8.762290e+00
  5.944210e+00   3.866497e+01   8.738579e+00
  5.946970e+00   4.482793e+01   8.722827e+00
  5.949740e+00   3.458382e+01   8.741208e+00
  5.952500e+00   4.258636e+01   8.752766e+00
  5.955270e+00   3.979053e+01   8.728053e+00
  5.958030e+00   3.604048e+01   8.693143e+00
  5.960800e+00   4.035126e+01   8.709012e+00
  5.963560e+00   5.063744e+01   8.738380e+00
  5.966320e+00   4.871707e+01   8.737097e+00
  5.969090e+00   4.716595e+01   8.720766e+00
  5.971850e+00   3.867645e+01   8.738511e+00
  5.974620e+00   4.283337e+01   8.742255e+00
  5.977380e+00   3.706570e+01   8.719215e+00
  5.980150e+00   2.918849e+01   8.694753e+00
  5.982910e+00   3.742074e+01   8.740746e+00
  5.985670e+00   2.170268e+01   8.751401e+00
  5.988440e+00   3.161069e+01   8.767437e+00
  5.991200e+00   3.799109e+01   8.718661e+00
  5.993970e+00   4.224752e+01   8.708118e+00
  5.996730e+00   3.127105e+01   8.728998e+00
  5.999500e+00   4.079480e+01   8.747883e+00
  6.002260e+00   4.873376e+01   8.736340e+00
  6.005020e+00   2.042839e+01   8.739014e+00
  6.007790e+00   3.641230e+01   8.750623e+00
  6.010550e+00   3.558616e+01   8.762032e+00
  6.013320e+00   3.716287e+01   8.770957e+00
  6.016080e+00   3.523196e+01   8.725774e+00
  6.018840e+00   5.330062e+01   8.794882e+00
  6.021610e+00   3.872449e+01   8.790283e+00
  6.024370e+00   2.391195e+01   8.775251e+00
  6.027140e+00   4.810358e+01   8.741950e+00
  6.029900e+00   3.014422e+01   8.773346e+00
  6.032670e+00   3.525445e+01   8.786586e+00
  6.035430e+00   2.443876e+01   8.790464e+00
  6.038190e+00   4.535651e+01   8.776769e+00
  6.040960e+00   4.418596e+01   8.753295e+00
  6.043720e+00   4.274394e+01   8.790988e+00
  6.046490e+00   3.699381e+01   8.785066e+00
  6.049250e+00   3.086545e+01   8.775869e+00
  6.052020e+00   2.640181e+01   8.783256e+00
  6.054780e+00   2.259504e+01   8.783878e+00
  6.057540e+00   4.589806e+01   8.823498e+00
  6.060310e+00   3.953698e+01   8.774587e+00
  6.063070e+00   4.117329e+01   8.748389e+00
  6.065840e+00   2.579160e+01   8.775090e+00
  6.068600e+00   3.068994e+01   8.798799e+00
  6.071370e+00   4.685912e+01   8.800021e+00
  6.074130e+00   3.454155e+01   8.778978e+00
  6.076890e+00   5.729106e+01   8.787918e+00
  6.079660e+00   4.577867e+01   9.030070e+00
  6.082420e+00   3.840494e+01   9.140500e+00
  6.085190e+00   3.412837e+01   9.193932e+00
  6.087950e+00   4.440545e+01   9.322134e+00
  6.090710e+00   4.229103e+01   9.361906e+00
  6.093480e+00   3.085679e+01   9.462282e+00
  6.096240e+00   3.861530e+01   9.438134e+00
  6.099010e+00   5.115765e+01   9.486688e+00
  6.101770e+00   4.521145e+01   9.631625e+00
  6.104540e+00   3.516507e+01   9.644340e+00
  6.107300e+00   5.086648e+01   9.685813e+00
  6.110060e+00   4.158830e+01   9.700011e+00
  6.112830e+00   2.481534e+01   9.757301e+00
  6.115590e+00   3.262156e+01   9.859612e+00
  6.118360e+00   4.344970e+01   9.863207e+00
  6.121120e+00   3.596091e+01   9.887193e+00
  6.123890e+00   3.047121e+01   9.937443e+00
  6.126650e+00   3.200538e+01   9.973037e+00
  6.129410e+00   4.816971e+01   1.002827e+01
  6.132180e+00   2.708082e+01   9.996570e+00
  6.134940e+00   4.876166e+01   1.006393e+01
  6.137710e+00   2.052571e+01   1.013867e+01
  6.140470e+00   2.082932e+01   9.868239e+00
  6.143240e+00   4.042998e+01   9.764379e+00
  6.146000e+00   2.701315e+01   9.624827e+00
  6.148760e+00   5.910340e+01   9.564211e+00
  6.151530e+00   5.035935e+01   9.544292e+00
  6.154290e+00   4.515862e+01   9.481996e+00
  6.157060e+00   4.730841e+01   9.484376e+00
  6.159820e+00   4.534628e+01   9.449704e+00
  6.162580e+00   3.740282e+01   9.407984e+00
  6.165350e+00   2.064158e+01   9.416348e+00
  6.168110e+00   4.598542e+01   9.401040e+00
  6.170880e+00   2.924929e+01   9.391531e+00
  6.173640e+00   2.846494e+01   9.328272e+00
  6.176410e+00   2.767777e+01   9.352198e+00
  6.179170e+00   4.298005e+01   9.319205e+00
  6.181930e+00   3.229414e+01   9.304435e+00
  6.184700e+00   3.562388e+01   9.299668e+00
  6.187460e+00   4.280857e+01   9.304609e+00
  6.190230e+00   3.364880e+01   9.295683e+00
  6.192990e+00   3.084718e+01   9.286099e+00
  6.195760e+00   3.160785e+01   9.262607e+00
  6.198520e+00   4.007259e+01   9.262252e+00
  6.201280e+00   3.753712e+01   9.252135e+00
  6.204050e+00   4.139792e+01   9.242214e+00
  6.206810e+00   4.122575e+01   9.256173e+00
  6.209580e+00   2.991760e+01   9.273664e+00
  6.212340e+00   4.056778e+01   9.267162e+00
  6.215110e+00   3.712584e+01   9.237018e+00
  6.217870e+00   3.429165e+01   9.238239e+00
  6.220630e+00   3.344020e+01   9.254460e+00
  6.223400e+00   4.060418e+01   9.232784e+00
  6.226160e+00   2.899267e+01   9.215908e+00
  6.228930e+00   5.140444e+01   9.239465e+00
  6.231690e+00   3.352137e+01   9.238439e+00
  6.234450e+00   2.762989e+01   9.237325e+00
